subject,sequenceA1,sequenceA2,sequenceA3,sequenceA4,sequenceA5,sequenceA6,sequenceA7,sequenceA8,sequenceB1,sequenceB2,sequenceB3,sequenceB4,sequenceB5,sequenceB6,sequenceB7,sequenceB8,isDifferentMeanSameVariance,sequenceChoiceLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy,economic_loss
1,55,56,57,52,20,49,39,73,67,34,71,59,71,41,63,75,1,0,50.125,60.125,-10.0,0,1,-10.0,15.551527256189342,5.551527256189342,20.3654118544163,22.0,-51.0,-4,2.0794415416798357,0.0
1,64,42,32,64,26,34,26,37,44,71,28,47,73,43,44,55,1,0,40.625,50.625,-10.0,0,1,-10.0,15.619965855703185,5.619965855703185,21.459263733874934,20.0,-47.0,-2,1.9061547465398496,0.0
1,64,55,44,60,52,74,60,48,56,78,93,61,54,35,32,50,0,0,57.125,57.375,-0.25,0,1,-0.25,15.394804318340652,15.144804318340652,25.75728052415472,39.0,-49.0,-2,1.9061547465398496,0.0
1,46,27,53,80,58,47,47,58,34,21,34,44,43,70,34,55,1,1,52.0,41.875,10.125,1,1,-10.125,15.424952728182562,5.2999527281825625,15.607990741924471,36.0,-23.0,6,2.0794415416798357,0.0
1,60,84,54,56,41,46,69,37,57,56,55,32,52,16,53,46,1,1,55.875,45.875,10.0,1,1,-10.0,15.366088203139622,5.366088203139622,15.524174696260024,30.0,-11.0,2,2.0794415416798357,0.0
1,43,44,37,61,40,42,55,30,60,72,22,29,62,42,18,50,0,0,44.0,44.375,-0.375,0,1,-0.375,15.197450444071203,14.822450444071203,23.910967671761007,37.0,-28.0,-1,2.0794415416798357,0.0
1,56,61,47,53,55,73,74,47,41,54,62,49,76,28,59,94,0,0,58.25,57.875,0.375,1,0,-0.375,15.6906288380464,15.3156288380464,26.014118762702687,45.0,-47.0,2,1.9061547465398496,0.375
1,47,43,73,74,41,34,65,54,50,47,32,42,25,36,73,49,1,1,53.875,44.25,9.625,1,1,-9.625,15.22046319925908,5.595463199259081,17.09486399477925,41.0,-8.0,0,2.0794415416798357,0.0
1,51,45,38,64,19,37,65,42,61,71,50,38,78,51,52,36,1,1,45.125,54.625,-9.5,0,0,-9.5,15.222242497958922,5.722242497958922,24.38237068047322,26.0,-59.0,-2,2.0794415416798357,9.5
1,51,55,60,40,40,74,61,81,55,34,65,39,31,58,36,67,1,1,57.75,48.125,9.625,1,1,-9.625,15.01762853005316,5.392628530053161,10.605865122657368,25.0,-5.0,4,2.0794415416798357,0.0
1,39,76,38,22,24,66,25,28,47,42,24,38,49,52,36,31,0,1,39.75,39.875,-0.125,0,0,-0.125,15.406573272470423,15.281573272470423,18.10688750172155,34.0,-25.0,-2,1.9061547465398496,0.125
1,65,84,40,44,42,59,50,46,33,59,64,57,26,38,44,29,1,1,53.75,43.75,10.0,1,1,-10.0,15.198684153570664,5.198684153570664,18.083141320025124,32.0,-24.0,4,2.0794415416798357,0.0
1,49,44,23,22,35,47,52,67,67,41,71,30,39,45,65,59,1,0,42.375,52.125,-9.75,0,1,-9.75,15.5327610767264,5.7827610767264,16.55860803328589,8.0,-48.0,-2,2.0794415416798357,0.0
1,67,44,63,57,81,34,54,45,59,34,51,29,68,38,57,31,1,0,55.625,45.875,9.75,1,0,-9.75,15.163552793898049,5.413552793898049,9.496709956611289,28.0,-4.0,4,2.0794415416798357,9.75
1,45,56,72,44,64,24,57,62,17,52,36,30,43,61,58,47,1,1,53.0,43.0,10.0,1,1,-10.0,15.305772331596556,5.305772331596556,21.0,36.0,-37.0,4,2.0794415416798357,0.0
1,37,82,76,33,55,40,75,42,67,38,53,59,44,56,66,55,0,0,55.0,54.75,0.25,1,0,-0.25,15.20471418124436,14.95471418124436,24.15445093559363,44.0,-30.0,0,2.0794415416798357,0.25
1,15,23,40,44,71,61,56,27,42,28,58,36,35,55,44,40,0,0,42.125,42.25,-0.125,0,1,-0.125,15.131506864816869,15.006506864816869,18.66438788173885,36.0,-27.0,0,2.0794415416798357,0.0
1,60,43,52,72,66,49,54,63,81,26,51,50,39,70,83,59,0,0,57.375,57.375,0.0,0,1,-0.0,15.138802242361624,15.138802242361624,20.130822139197395,27.0,-29.0,2,1.9061547465398496,0.0
1,67,22,31,45,43,47,64,46,55,42,71,47,41,83,50,58,1,0,45.625,55.875,-10.25,0,1,-10.25,15.259969418929602,5.009969418929602,19.194725838104592,14.0,-40.0,-2,2.0794415416798357,0.0
1,47,46,57,48,35,67,22,27,55,70,42,33,78,55,55,41,1,0,43.625,53.625,-10.0,0,1,-10.0,15.422386326376342,5.422386326376342,21.118712081942874,15.0,-43.0,-2,1.9061547465398496,0.0
1,51,51,63,63,44,36,56,39,53,53,20,55,40,47,39,91,0,0,50.375,49.75,0.625,1,0,-0.625,15.45517712612832,14.83017712612832,25.119402361521264,43.0,-52.0,0,1.9061547465398496,0.625
1,38,64,51,37,39,50,59,40,35,23,58,71,26,34,70,62,0,0,47.25,47.375,-0.125,0,1,-0.125,15.343701204946175,15.218701204946175,22.14970372262347,41.0,-34.0,0,2.0794415416798357,0.0
1,61,11,41,58,58,47,30,75,60,58,31,45,50,41,45,56,0,0,47.625,48.25,-0.625,0,1,-0.625,15.294743105612028,14.669743105612028,19.88050238298821,19.0,-47.0,4,2.0794415416798357,0.0
1,56,26,43,70,46,95,57,57,53,46,56,76,46,55,56,61,0,1,56.25,56.125,0.125,1,1,-0.125,15.324136734794124,15.199136734794124,16.699083058659237,40.0,-20.0,-1,2.0794415416798357,0.0
1,54,76,72,57,31,45,39,51,40,54,26,38,19,62,53,53,1,1,53.125,43.125,10.0,1,1,-10.0,15.568665110835076,5.5686651108350755,19.332614929181204,46.0,-17.0,2,2.0794415416798357,0.0
1,39,50,46,50,41,56,67,36,78,44,64,31,21,30,57,61,0,1,48.125,48.25,-0.125,0,0,-0.125,15.219368142819421,15.094368142819421,22.48019962099981,26.0,-39.0,2,2.0794415416798357,0.125
1,73,26,52,41,35,59,20,16,50,31,45,27,34,54,44,33,0,0,40.25,39.75,0.5,1,0,-0.5,15.196490822993752,14.696490822993752,14.52583904633395,23.0,-24.0,2,2.0794415416798357,0.5
1,47,41,71,52,63,24,47,31,46,63,55,30,59,75,77,49,1,0,47.0,56.75,-9.75,0,1,-9.75,15.78976461720271,6.03976461720271,23.19886850689059,22.0,-51.0,0,2.0794415416798357,0.0
1,38,42,52,53,52,55,31,29,36,63,35,75,13,30,50,51,0,0,44.0,44.125,-0.125,0,1,-0.125,15.216082500652613,15.091082500652613,22.9370742467299,39.0,-22.0,0,1.9061547465398496,0.0
1,30,74,20,15,51,47,35,57,33,57,34,46,49,30,47,31,0,0,41.125,40.875,0.25,1,0,-0.25,15.209646062066446,14.959646062066446,17.91472857734663,26.0,-31.0,0,1.9061547465398496,0.25
1,28,42,49,81,58,52,16,57,55,53,56,49,51,54,40,26,0,1,47.875,48.0,-0.125,0,0,-0.125,15.229220816137202,15.104220816137202,20.95493676917208,32.0,-27.0,-2,2.0794415416798357,0.125
1,46,35,43,54,25,38,53,44,32,16,70,70,32,37,53,25,0,0,42.25,41.875,0.375,1,0,-0.375,15.316521580741933,14.941521580741933,15.619999199743898,19.0,-27.0,1,1.9061547465398496,0.375
1,53,68,75,67,33,51,19,75,40,51,56,65,59,52,70,44,0,1,55.125,54.625,0.5,1,1,-0.5,15.54723984077774,15.04723984077774,25.149552679918582,31.0,-51.0,2,2.0794415416798357,0.0
1,42,55,56,50,75,51,61,66,25,82,58,81,71,52,43,47,0,1,57.0,57.375,-0.375,0,0,-0.375,15.22812638945886,14.85312638945886,18.316232554758635,19.0,-31.0,0,2.0794415416798357,0.375
1,38,37,58,46,28,34,51,35,67,29,10,36,22,54,63,50,0,0,40.875,41.375,-0.5,0,1,-0.5,15.478479684172259,14.978479684172259,22.67156809750927,48.0,-29.0,0,2.0794415416798357,0.0
1,57,40,52,33,14,46,53,55,71,41,62,68,65,27,46,51,1,0,43.75,53.875,-10.125,0,1,-10.125,15.332835136834065,5.207835136834065,21.589566345806947,19.0,-51.0,-2,2.0794415416798357,0.0
1,62,43,38,48,57,50,58,68,54,14,77,70,68,60,41,42,0,1,53.0,53.25,-0.25,0,0,-0.25,15.56009854296131,15.31009854296131,22.626035887888094,29.0,-39.0,0,2.0794415416798357,0.25
1,53,48,25,48,22,67,54,49,55,26,55,74,50,61,73,51,1,0,45.75,55.625,-9.875,0,1,-9.875,15.44331031007709,5.56831031007709,17.567281377606495,22.0,-30.0,-4,1.9061547465398496,0.0
1,31,44,61,54,58,45,59,45,60,52,48,82,18,64,32,47,0,1,49.625,50.375,-0.75,0,0,-0.75,15.086417732516887,14.336417732516887,23.84192735497699,40.0,-29.0,-2,2.0794415416798357,0.75
1,74,35,44,36,30,58,54,62,85,62,48,61,57,47,70,39,1,0,49.125,58.625,-9.5,0,1,-9.5,15.252868582663394,5.752868582663394,17.334935823359714,23.0,-27.0,-4,1.9061547465398496,0.0
