subject,sequences_ 1,sequences_ 2,sequences_ 3,sequences_ 4,sequences_ 5,sequences_ 6,sequences_ 7,sequences_ 8,sequences_ 9,sequences_10,sequences_11,sequences_12,sequences_13,sequences_14,sequences_15,sequences_16,responseLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
12,36,53,67,32,36,54,68,33,30,31,56,45,22,17,46,50,1,47.375,37.125,10.25,1,1,-10.25,15.039946808416577,4.789946808416577,16.98344782427879,37.0,-17.0,4,1.9061547465398496
12,30,52,59,45,40,39,29,72,32,33,70,73,48,65,55,56,1,45.75,54.0,-8.25,0,0,-8.25,15.248497193712785,6.998497193712785,17.311484627264065,19.0,-28.0,-4,1.9061547465398496
12,37,68,28,51,62,36,60,49,78,61,61,57,61,26,48,67,0,48.875,57.375,-8.5,0,1,-8.5,14.89462990476769,6.39462990476769,18.861336113860016,12.0,-41.0,0,2.0794415416798357
12,63,37,59,48,41,75,28,50,29,50,56,43,20,61,41,30,0,50.125,41.25,8.875,1,0,-8.875,14.929696357707122,6.0546963577071224,15.551828670609769,34.0,-13.0,4,1.9061547465398496
12,40,44,78,38,61,44,74,58,37,40,51,18,68,39,45,62,1,54.625,45.0,9.625,1,1,-9.625,15.850210303546975,6.225210303546975,12.960878635339505,29.0,-7.0,4,2.0794415416798357
12,49,35,58,79,57,42,64,35,48,68,59,35,34,20,38,39,1,52.375,42.625,9.75,1,1,-9.75,15.534906930308058,5.784906930308058,22.280877451303393,44.0,-33.0,2,2.0794415416798357
12,71,36,54,82,70,77,58,54,62,63,44,43,69,39,29,70,1,62.75,52.375,10.375,1,1,-10.375,15.688504283922883,5.313504283922883,22.67122350028776,39.0,-27.0,4,2.0794415416798357
12,77,53,60,36,60,48,82,51,49,25,49,41,54,38,71,63,1,58.375,48.75,9.625,1,1,-9.625,15.139215083132061,5.514215083132061,13.104746277589658,28.0,-12.0,4,1.7328679513998633
12,85,42,47,55,66,42,56,47,56,43,44,34,73,39,26,38,1,55.0,44.125,10.875,1,1,-10.875,15.125998589624862,4.250998589624862,13.157103594636625,30.0,-7.0,4,1.9061547465398496
12,27,35,29,59,60,24,41,54,78,58,30,60,43,62,51,34,0,41.125,52.0,-10.875,0,1,-10.875,15.828113174559585,4.953113174559585,23.502327012447086,20.0,-51.0,-4,1.9061547465398496
12,54,81,43,56,48,53,71,32,47,72,55,49,20,33,39,43,0,54.75,44.75,10.0,1,0,-10.0,15.74166446091391,5.74166446091391,15.215124054702938,32.0,-12.0,4,1.9061547465398496
12,63,54,36,58,32,59,38,73,79,61,72,44,69,83,44,51,0,51.625,62.875,-11.25,0,1,-11.25,15.601281998605115,4.351281998605115,20.154093876927337,22.0,-37.0,-4,2.0794415416798357
12,56,58,76,81,49,38,69,71,28,53,51,45,63,61,76,47,1,62.25,53.0,9.25,1,1,-9.25,14.714505315051086,5.4645053150510865,20.601880982085106,36.0,-23.0,2,2.0794415416798357
12,38,59,66,43,55,23,37,31,45,78,33,56,42,70,68,46,0,44.0,54.75,-10.75,0,1,-10.75,15.80242597409229,5.052425974092291,23.204256075125528,33.0,-47.0,-4,2.0794415416798357
12,58,45,44,78,53,69,54,32,73,73,64,65,41,50,62,91,0,54.125,64.875,-10.75,0,1,-10.75,15.405626677721791,4.655626677721791,24.247422543437477,19.0,-59.0,-2,2.0794415416798357
12,52,43,42,38,68,15,50,59,76,52,57,55,31,59,39,64,0,45.875,54.125,-8.25,0,1,-8.25,15.064306599818437,6.814306599818437,22.576259654778955,37.0,-44.0,-4,2.0794415416798357
12,40,31,75,49,48,51,26,47,20,42,37,35,62,25,48,16,1,45.875,35.625,10.25,1,1,-10.25,15.481171359644161,5.231171359644161,21.323402636539974,38.0,-22.0,2,2.0794415416798357
12,40,42,41,44,55,77,54,26,52,39,61,63,40,81,53,67,0,47.375,57.0,-9.625,0,1,-9.625,14.887214872724403,5.262214872724403,16.18593139118043,15.0,-41.0,-2,2.0794415416798357
12,37,56,75,60,54,41,54,26,35,39,19,37,58,26,48,60,1,50.375,40.25,10.125,1,1,-10.125,15.247814050982303,5.122814050982303,23.90312479572493,56.0,-34.0,4,2.0794415416798357
12,43,62,70,30,42,60,62,39,71,36,36,49,54,22,28,33,1,51.0,41.125,9.875,1,1,-9.875,15.450862974820101,5.575862974820101,24.9421204992679,38.0,-28.0,2,1.9061547465398496
12,50,74,31,70,57,49,41,33,23,40,49,54,40,34,16,63,1,50.625,39.875,10.75,1,1,-10.75,16.17199224997753,5.4219922499775315,21.152718501412533,34.0,-30.0,4,2.0794415416798357
12,69,41,58,91,57,61,47,52,43,23,48,66,34,58,59,53,1,59.5,48.0,11.5,1,1,-11.5,15.476864454188817,3.976864454188817,12.99038105676658,26.0,-12.0,4,2.0794415416798357
12,58,65,38,51,58,20,61,61,50,52,74,68,87,66,37,63,0,51.5,62.125,-10.625,0,1,-10.625,15.841795984041708,5.216795984041708,23.589921046921713,24.0,-46.0,-2,2.0794415416798357
12,42,41,56,84,43,53,38,44,71,42,43,21,42,49,31,29,1,50.125,41.0,9.125,1,1,-9.125,15.323049087349858,6.198049087349858,23.991860598961473,63.0,-29.0,4,2.0794415416798357
12,31,46,75,58,58,69,55,40,41,58,17,52,50,36,28,62,1,54.0,43.0,11.0,1,1,-11.0,15.582040944625964,4.582040944625964,25.104780421266383,58.0,-22.0,2,2.0794415416798357
12,39,75,55,34,49,69,62,51,61,49,60,72,52,53,72,96,0,54.25,64.375,-10.125,0,1,-10.125,15.199643636173404,5.074643636173404,22.909809580177658,26.0,-45.0,-4,2.0794415416798357
12,29,37,75,50,37,28,43,31,49,43,76,35,34,62,57,44,0,41.25,50.0,-8.75,0,1,-8.75,15.116767732113459,6.366767732113459,14.051245496396396,15.0,-34.0,-4,2.0794415416798357
12,55,30,65,65,54,71,36,38,57,65,48,39,90,53,65,73,0,51.75,61.25,-9.5,0,1,-9.5,15.828244796354817,6.3282447963548165,25.391927851189244,26.0,-36.0,-2,1.9061547465398496
12,47,34,45,17,43,28,48,66,54,35,63,62,53,58,67,24,0,41.0,52.0,-11.0,0,1,-11.0,15.422926656982671,4.422926656982671,23.86419912756345,42.0,-45.0,-6,2.0794415416798357
12,73,35,50,29,58,60,48,68,41,17,65,35,45,49,37,58,0,52.625,43.375,9.25,1,0,-9.25,15.279616051022574,6.029616051022574,13.395428324618814,32.0,-15.0,4,1.9061547465398496
12,46,40,64,69,44,55,77,30,28,52,24,31,51,62,55,57,0,53.125,45.0,8.125,1,0,-8.125,15.476729844080973,7.351729844080973,23.170226045509352,40.0,-27.0,0,1.9061547465398496
12,61,35,19,54,33,20,34,26,41,36,37,25,44,57,73,41,0,35.25,44.25,-9.0,0,1,-9.0,15.119523802024982,6.1195238020249825,22.787057730211682,29.0,-39.0,-4,2.0794415416798357
12,60,37,61,56,26,70,49,49,57,47,55,46,29,31,57,20,1,51.0,42.75,8.25,1,1,-8.25,14.3706877589998,6.1206877589998,16.338222057494505,39.0,-10.0,2,2.0794415416798357
12,50,48,61,85,47,59,38,75,48,29,48,75,57,30,46,57,1,57.875,48.75,9.125,1,1,-9.125,15.537991075639948,6.4129910756399475,12.732217992164601,29.0,-10.0,4,2.0794415416798357
12,70,35,78,69,85,54,66,61,48,29,54,50,67,51,81,57,1,64.75,54.625,10.125,1,1,-10.125,15.593668586961824,5.468668586961824,12.30281979872907,24.0,-15.0,6,2.0794415416798357
12,51,57,41,53,54,56,83,27,30,62,49,39,52,50,15,32,1,52.75,41.125,11.625,1,1,-11.625,16.08091518954482,4.455915189544822,23.275187969165792,68.0,-8.0,2,1.9061547465398496
12,45,40,60,38,77,60,39,71,16,54,51,47,38,30,68,38,1,53.75,42.75,11.0,1,1,-11.0,16.13484841370793,5.134848413707932,23.93219588754864,39.0,-29.0,2,2.0794415416798357
12,40,69,44,65,68,42,78,68,60,70,70,37,50,37,48,35,1,59.25,50.875,8.375,1,1,-8.375,14.775965845475776,6.400965845475776,21.32450175267877,33.0,-26.0,2,2.0794415416798357
12,69,26,50,62,62,65,53,33,56,56,69,87,65,41,52,83,0,52.5,63.625,-11.125,0,1,-11.125,16.142980930835957,5.017980930835957,22.778484914497717,24.0,-50.0,-2,2.0794415416798357
12,51,70,23,50,56,39,28,43,46,20,47,33,59,18,29,30,1,45.0,35.25,9.75,1,1,-9.75,15.099116971973338,5.349116971973338,20.154093876927337,50.0,-24.0,2,2.0794415416798357
12,73,46,21,32,32,37,43,30,36,66,40,40,34,49,58,78,0,39.25,50.125,-10.875,0,1,-10.875,16.242818926118293,5.367818926118293,22.14970372262347,37.0,-48.0,-6,2.0794415416798357
12,61,50,43,48,31,51,74,28,36,59,53,27,15,50,40,34,1,48.25,39.25,9.0,1,1,-9.0,14.982211674738368,5.982211674738368,16.0,34.0,-10.0,2,2.0794415416798357
12,35,54,49,47,38,77,57,68,36,30,67,35,59,30,31,56,1,53.125,43.0,10.125,1,1,-10.125,15.110564736854366,4.985564736854366,21.49091377768754,47.0,-21.0,2,1.9061547465398496
13,54,57,25,26,60,43,52,66,23,29,42,49,67,37,20,24,1,47.875,36.375,11.5,1,1,-11.5,16.231142904922006,4.731142904922006,23.39337513057917,42.0,-23.0,2,2.0794415416798357
13,62,23,68,53,30,55,45,40,64,38,69,72,65,61,39,37,1,47.0,55.625,-8.625,0,0,-8.625,15.38275549655089,6.757755496550891,12.756738415441465,6.0,-35.0,-4,2.0794415416798357
13,55,33,73,29,59,37,41,58,79,84,49,65,45,49,51,52,1,48.125,59.25,-11.125,0,0,-11.125,15.738355483764284,4.613355483764284,23.808808769024964,24.0,-51.0,-2,2.0794415416798357
13,40,71,49,82,69,71,44,67,31,38,64,61,39,54,42,71,1,61.625,50.0,11.625,1,1,-11.625,15.527260973311853,3.9022609733118525,15.66794099427235,33.0,-15.0,4,2.0794415416798357
13,54,54,57,42,46,17,31,22,70,57,34,38,59,29,57,62,0,40.375,50.75,-10.375,0,1,-10.375,15.58618512230195,5.21118512230195,17.81107450436385,23.0,-40.0,-4,2.0794415416798357
13,66,50,68,43,34,42,53,28,53,53,87,32,62,55,62,60,0,48.0,58.0,-10.0,0,1,-10.0,15.104083333103446,5.104083333103446,15.483862567202022,13.0,-32.0,-4,2.0794415416798357
13,65,35,66,46,68,69,39,44,22,48,49,69,35,54,35,56,0,54.0,46.0,8.0,1,0,-8.0,14.642404174178502,6.642404174178502,21.788758569500924,43.0,-23.0,2,2.0794415416798357
13,40,62,49,60,20,42,70,51,61,57,52,51,71,36,77,82,0,49.25,60.875,-11.625,0,1,-11.625,16.05186905005146,4.426869050051462,19.754350786598884,9.0,-51.0,-2,2.0794415416798357
13,51,35,30,61,64,46,35,67,45,31,18,25,59,39,55,35,1,48.625,38.375,10.25,1,1,-10.25,14.796395957574713,4.546395957574713,16.391689967785506,36.0,-20.0,6,2.0794415416798357
13,40,68,64,59,47,57,63,23,29,51,25,40,72,51,46,30,1,52.625,43.0,9.625,1,1,-9.625,15.595806060177418,5.970806060177418,17.85313347846814,39.0,-25.0,4,1.9061547465398496
13,73,74,57,67,37,58,73,41,52,45,31,71,24,54,55,53,1,60.0,48.125,11.875,1,1,-11.875,15.446547618588864,3.5715476185888644,13.687928075497767,29.0,-12.0,4,2.0794415416798357
13,58,67,71,41,48,25,51,67,73,61,50,85,39,77,51,71,0,53.5,63.375,-9.875,0,1,-9.875,15.962325436268154,6.087325436268154,24.132123300696108,21.0,-52.0,-1,2.0794415416798357
13,71,42,71,66,32,61,42,49,30,52,46,50,64,45,16,45,1,54.25,43.5,10.75,1,1,-10.75,15.305227865013967,4.555227865013967,21.533404282648853,41.0,-32.0,4,1.9061547465398496
13,88,53,71,55,68,57,46,80,60,58,53,43,40,62,83,34,0,64.75,54.125,10.625,1,0,-10.625,15.47888346533216,4.85388346533216,24.15542123416605,46.0,-37.0,2,1.7328679513998633
13,40,84,67,67,48,52,60,43,52,65,45,56,66,28,46,31,1,57.625,48.625,9.0,1,1,-9.0,14.700907001497107,5.700907001497107,14.585952145814822,24.0,-18.0,4,2.0794415416798357
13,46,78,65,57,34,31,48,58,61,61,64,62,31,80,60,83,0,52.125,62.75,-10.625,0,1,-10.625,16.13678509906274,5.511785099062742,18.761246627023482,17.0,-49.0,-2,2.0794415416798357
13,46,26,48,51,80,62,46,60,31,20,59,61,52,38,50,25,1,52.375,42.0,10.375,1,1,-10.375,16.05498364994496,5.679983649944958,16.66536453246673,35.0,-11.0,2,2.0794415416798357
13,51,58,39,61,60,60,17,53,60,63,41,89,68,65,41,59,0,49.875,60.75,-10.875,0,1,-10.875,15.780657992196227,4.905657992196227,9.006074339022524,-2.0,-28.0,-8,1.9061547465398496
13,40,38,59,48,28,30,60,22,63,69,31,32,41,63,47,56,0,40.625,50.25,-9.625,0,1,-9.625,14.773709757538896,5.148709757538896,23.377005261581303,28.0,-34.0,-2,2.0794415416798357
13,54,70,63,46,62,41,69,91,41,52,34,68,44,42,68,74,1,62.0,52.875,9.125,1,1,-9.125,15.594737360190884,6.469737360190884,14.861338264099906,29.0,-22.0,4,1.9061547465398496
13,64,34,52,70,68,36,65,34,54,39,54,29,62,26,51,22,1,52.875,42.125,10.75,1,1,-10.75,16.03329868326124,5.28329868326124,13.045593125649749,41.0,-5.0,4,1.9061547465398496
13,50,79,70,92,49,65,67,48,47,87,34,53,45,51,62,60,1,65.0,54.875,10.125,1,1,-10.125,16.035247633468796,5.910247633468796,17.503124721031956,39.0,-12.0,4,2.0794415416798357
13,34,45,38,49,43,71,76,64,72,69,32,67,64,87,59,59,0,52.5,63.625,-11.125,0,1,-11.125,16.19246223813208,5.06746223813208,17.32366517224343,17.0,-38.0,-2,2.0794415416798357
13,79,39,58,35,43,63,56,42,56,53,47,40,26,67,19,36,1,51.875,43.0,8.875,1,1,-8.875,15.577628189169236,6.702628189169236,15.615997406505933,37.0,-14.0,2,2.0794415416798357
13,47,60,35,70,31,47,72,37,73,66,68,68,38,69,56,35,0,49.875,59.125,-9.25,0,1,-9.25,15.560634091621502,6.310634091621502,15.465687828221544,16.0,-33.0,-2,1.9061547465398496
13,41,38,47,22,49,15,20,59,50,64,30,50,47,68,34,34,1,36.375,47.125,-10.75,0,0,-10.75,15.442365967256011,4.692365967256011,23.820946664647902,25.0,-53.0,-2,2.0794415416798357
13,30,66,17,47,44,44,50,62,15,47,26,63,24,24,38,45,1,45.0,35.25,9.75,1,1,-9.75,16.14465855941215,6.39465855941215,13.20747894187229,20.0,-16.0,4,1.9061547465398496
13,58,26,39,57,50,53,80,49,48,65,53,40,58,80,81,62,0,51.5,60.875,-9.375,0,1,-9.375,15.306725101514475,5.931725101514475,17.19692923169715,17.0,-39.0,-4,2.0794415416798357
13,39,70,45,41,39,22,27,31,64,72,35,39,46,31,55,47,0,39.25,48.625,-9.375,0,1,-9.375,14.76693942562236,5.391939425622359,12.24681080934951,10.0,-28.0,-4,2.0794415416798357
13,41,38,62,82,39,52,48,63,17,64,45,50,33,34,46,54,1,53.125,42.875,10.25,1,1,-10.25,15.305772331596556,5.055772331596556,16.467771555374455,32.0,-26.0,6,2.0794415416798357
13,33,78,49,58,60,79,61,74,73,52,48,38,74,49,57,33,1,61.5,53.0,8.5,1,1,-8.5,15.342750731208534,6.842750731208534,24.728526037756478,41.0,-40.0,4,2.0794415416798357
13,66,25,50,33,38,53,31,18,76,46,40,60,50,48,52,21,0,39.25,49.125,-9.875,0,1,-9.875,16.141948457357927,6.266948457357927,12.292655327470953,10.0,-27.0,-4,1.9061547465398496
13,54,49,74,54,22,47,33,43,51,79,76,35,51,60,43,60,0,47.0,56.875,-9.875,0,1,-9.875,15.648082949677894,5.773082949677894,15.382112176160984,19.0,-30.0,-4,2.0794415416798357
13,52,84,57,37,62,69,44,65,30,67,45,45,42,28,69,56,1,58.75,47.75,11.0,1,1,-11.0,15.618365258033036,4.618365258033036,18.708286933869708,41.0,-25.0,4,2.0794415416798357
13,57,61,55,67,40,30,70,32,72,67,56,72,41,36,69,74,0,51.5,60.875,-9.375,0,1,-9.375,15.49717716230927,6.122177162309271,13.161853023035928,1.0,-42.0,-6,1.7328679513998633
13,63,73,37,62,39,62,75,38,55,52,44,65,54,24,51,28,1,56.125,46.625,9.5,1,1,-9.5,15.235375501334605,5.735375501334605,16.53027525481654,38.0,-15.0,2,2.0794415416798357
13,55,86,82,60,69,40,57,53,61,26,66,49,47,41,77,48,0,62.75,51.875,10.875,1,0,-10.875,16.094383078163222,5.219383078163222,22.295949744292123,60.0,-20.0,2,2.0794415416798357
13,47,17,58,61,39,52,35,50,52,69,29,42,73,62,64,49,0,44.875,55.0,-10.125,0,1,-10.125,14.995415966221143,4.8704159662211435,25.51684492644026,29.0,-52.0,-2,2.0794415416798357
13,39,73,45,30,30,44,43,26,22,66,56,57,62,51,66,36,0,41.25,52.0,-10.75,0,1,-10.75,15.654072952429985,4.904072952429985,15.674421839417235,17.0,-32.0,-4,2.0794415416798357
13,58,64,95,58,51,56,81,52,46,57,44,75,52,33,49,76,1,64.375,54.0,10.375,1,1,-10.375,15.698062513146859,5.3230625131468585,23.32347261880186,51.0,-24.0,2,2.0794415416798357
13,67,65,61,33,63,58,33,44,26,50,30,66,33,59,28,51,0,53.0,42.875,10.125,1,0,-10.125,15.277297972263726,5.152297972263726,22.668466533932108,41.0,-33.0,2,2.0794415416798357
13,57,48,47,19,70,54,45,37,48,22,54,37,17,30,56,32,1,47.125,37.0,10.125,1,1,-10.125,15.15901821798936,5.03401821798936,21.911398289474818,53.0,-18.0,2,2.0794415416798357
13,60,57,46,75,72,55,63,31,45,66,31,25,64,52,42,59,0,57.375,48.0,9.375,1,0,-9.375,14.889453762087221,5.514453762087221,21.289301890855885,50.0,-28.0,4,1.9061547465398496
13,32,48,72,53,37,69,58,65,56,87,76,64,74,61,57,41,1,54.25,64.5,-10.25,0,0,-10.25,14.916992547650706,4.666992547650706,20.626136332333306,24.0,-39.0,-2,2.0794415416798357
13,81,58,41,39,76,56,46,56,52,55,52,30,70,49,50,25,1,56.625,47.875,8.75,1,1,-8.75,14.98666073546739,6.236660735467391,13.699908758820257,31.0,-11.0,4,2.0794415416798357
13,29,60,39,63,19,53,30,36,68,40,60,52,52,32,34,70,0,41.125,51.0,-9.875,0,1,-9.875,15.622499799967994,5.7474997999679935,23.465067121148408,21.0,-39.0,-2,2.0794415416798357
13,34,52,67,51,75,69,40,49,35,22,48,70,45,52,62,32,1,54.625,45.75,8.875,1,1,-8.875,15.376253336449249,6.501253336449249,19.21872459347914,30.0,-22.0,2,1.7328679513998633
13,50,47,61,92,51,48,64,43,36,36,31,51,37,59,77,49,1,57.0,47.0,10.0,1,1,-10.0,15.945741333242136,5.945741333242136,18.096961070853858,41.0,-13.0,2,1.9061547465398496
13,49,23,29,50,24,59,37,22,21,49,40,54,38,57,46,68,0,36.625,46.625,-10.0,0,1,-10.0,14.719035294474974,4.719035294474974,19.981241202688086,28.0,-46.0,-4,2.0794415416798357
13,17,35,20,40,33,21,56,56,41,60,59,25,49,32,38,63,1,34.75,45.875,-11.125,0,0,-11.125,15.361070926208237,4.236070926208237,18.394547425799853,18.0,-39.0,-4,2.0794415416798357
13,76,72,54,48,69,38,78,78,41,67,47,80,58,69,39,41,0,64.125,55.25,8.875,1,0,-8.875,15.615030152601905,6.740030152601905,26.610324594036804,39.0,-32.0,4,2.0794415416798357
13,45,74,46,34,49,35,18,45,38,77,50,71,35,59,42,66,0,43.25,54.75,-11.5,0,1,-11.5,16.47624552702061,4.976245527020609,16.484841521834536,14.0,-37.0,-4,1.9061547465398496
13,17,45,38,47,60,44,41,19,58,44,37,23,56,48,71,45,0,38.875,47.75,-8.875,0,1,-8.875,14.682046860026023,5.807046860026023,20.114904300045776,24.0,-41.0,0,1.9061547465398496
13,34,52,53,68,37,73,59,68,49,53,60,28,38,33,71,35,1,55.5,45.875,9.625,1,1,-9.625,15.014298740422966,5.389298740422966,22.270706656951862,40.0,-15.0,-2,1.7328679513998633
13,79,73,38,57,41,41,45,56,49,67,50,43,58,17,35,37,1,53.75,44.5,9.25,1,1,-9.25,15.619965855703185,6.369965855703185,15.481844205391036,30.0,-17.0,4,2.0794415416798357
13,40,17,43,27,47,68,37,26,41,63,39,64,37,52,29,66,0,38.125,48.875,-10.75,0,1,-10.75,15.504837954651444,4.754837954651444,23.972640655547316,16.0,-46.0,0,2.0794415416798357
13,41,69,45,43,41,25,41,15,72,34,65,35,63,35,55,53,0,40.0,51.5,-11.5,0,1,-11.5,16.035377555060354,4.535377555060354,21.840329667841555,35.0,-38.0,-4,2.0794415416798357
13,64,74,57,49,44,71,50,91,72,64,33,67,45,38,61,44,1,62.5,53.0,9.5,1,1,-9.5,15.498387012847498,5.998387012847498,21.68524844220144,47.0,-18.0,0,2.0794415416798357
13,46,22,32,48,59,63,38,67,54,50,48,33,85,56,63,60,1,46.875,56.125,-9.25,0,0,-9.25,15.522027358993197,6.272027358993197,15.98241220842461,15.0,-28.0,-2,1.9061547465398496
13,58,37,51,37,77,39,49,64,16,29,35,51,45,49,63,37,1,51.5,40.625,10.875,1,1,-10.875,15.030940312125075,4.155940312125075,20.563544806282792,42.0,-14.0,2,1.9061547465398496
13,78,48,49,65,65,57,46,88,37,64,35,66,79,46,47,48,1,62.0,52.75,9.25,1,1,-9.25,15.478479684172259,6.2284796841722585,20.516761440344332,41.0,-16.0,0,1.9061547465398496
13,24,62,40,64,48,43,52,31,61,40,73,67,53,48,67,27,0,45.5,54.5,-9.0,0,1,-9.0,15.064306599818437,6.064306599818437,18.006943105369107,22.0,-37.0,-4,1.9061547465398496
13,59,59,62,89,43,50,71,83,62,36,49,83,54,47,62,40,1,64.5,54.125,10.375,1,1,-10.375,15.742590849878132,5.367590849878132,15.579935012701434,43.0,-11.0,4,2.0794415416798357
13,49,41,69,71,89,65,55,61,56,53,58,31,32,70,54,69,0,62.5,52.875,9.625,1,0,-9.625,15.058635396343188,5.433635396343188,23.74835520620323,57.0,-12.0,0,2.0794415416798357
13,54,48,77,44,36,42,53,31,44,16,39,39,45,60,17,38,1,48.125,37.25,10.875,1,1,-10.875,14.947547178940988,4.072547178940988,20.60605190229317,38.0,-18.0,2,2.0794415416798357
13,31,25,39,41,55,20,59,49,48,49,27,59,31,75,60,51,0,39.875,50.0,-10.125,0,1,-10.125,15.246720958947206,5.121720958947206,22.690512885344834,24.0,-55.0,-4,2.0794415416798357
13,38,44,59,66,35,35,73,66,56,37,46,30,17,38,62,61,1,52.0,43.375,8.625,1,1,-8.625,15.885921440067618,7.260921440067618,14.670868242881879,36.0,-18.0,4,2.0794415416798357
13,52,57,32,46,81,55,62,63,61,35,50,60,40,50,52,18,1,56.0,45.75,10.25,1,1,-10.25,14.72809107341025,4.4780910734102495,22.57072218605333,45.0,-18.0,2,2.0794415416798357
13,60,67,80,52,37,59,42,41,42,54,44,33,29,48,32,77,0,54.75,44.875,9.875,1,0,-9.875,15.47134447939157,5.59634447939157,19.205712040952818,36.0,-36.0,6,2.0794415416798357
13,50,40,43,62,80,36,58,48,76,42,82,67,77,52,61,46,0,52.125,62.875,-10.75,0,1,-10.75,15.231546211727817,4.481546211727817,14.051245496396396,3.0,-39.0,-4,2.0794415416798357
13,32,38,36,40,67,27,59,64,64,32,46,49,42,52,71,77,0,45.375,54.125,-8.75,0,1,-8.75,15.56277610196844,6.81277610196844,16.551057368035433,25.0,-32.0,-4,2.0794415416798357
13,43,61,20,56,62,50,59,34,85,71,42,61,54,68,48,50,0,48.125,59.875,-11.75,0,1,-11.75,15.331883989473265,3.5818839894732655,15.943258763502524,11.0,-42.0,-4,2.0794415416798357
13,53,53,53,83,57,39,37,47,48,41,65,50,30,57,20,40,1,52.75,43.875,8.875,1,1,-8.875,14.554352155512339,5.679352155512339,16.442608521764424,33.0,-18.0,4,2.0794415416798357
13,87,89,58,52,51,68,59,54,64,53,69,59,33,46,33,70,1,64.75,53.375,11.375,1,1,-11.375,15.720342447499885,4.345342447499885,18.370747807315848,36.0,-16.0,2,2.0794415416798357
13,40,68,86,45,51,66,53,41,62,42,35,20,44,52,70,43,1,56.25,46.0,10.25,1,1,-10.25,16.11159003119597,5.86159003119597,22.59286391761788,51.0,-22.0,2,2.0794415416798357
13,43,75,47,46,35,36,26,60,57,72,57,40,34,52,74,75,0,46.0,57.625,-11.625,0,1,-11.625,16.096454060858665,4.471454060858665,15.991697064414396,6.0,-48.0,-2,2.0794415416798357
13,79,50,64,71,68,75,54,35,69,34,52,58,64,44,65,33,0,62.0,52.375,9.625,1,0,-9.625,14.77032497949859,5.145324979498589,11.346117177254957,31.0,-11.0,6,2.0794415416798357
13,38,27,69,44,70,55,56,41,51,71,51,70,62,38,83,54,1,50.0,60.0,-10.0,0,0,-10.0,15.161354381013151,5.161354381013151,21.083168642308014,18.0,-44.0,-2,1.9061547465398496
13,35,63,53,61,64,60,83,42,59,49,68,35,23,41,50,59,1,57.625,48.0,9.625,1,1,-9.625,14.985409570645709,5.360409570645709,23.32347261880186,41.0,-24.0,2,2.0794415416798357
13,30,36,46,68,25,18,24,37,21,52,72,54,44,42,34,36,0,35.5,44.375,-8.875,0,1,-8.875,15.720342447499885,6.845342447499885,14.2165176819079,14.0,-26.0,-2,2.0794415416798357
13,62,71,63,60,55,48,68,96,75,65,58,35,66,64,38,39,1,65.375,55.0,10.375,1,1,-10.375,15.315433392496603,4.940433392496603,23.76939997139179,57.0,-16.0,2,2.0794415416798357
13,35,56,72,48,51,42,69,74,69,63,53,62,48,83,89,47,0,55.875,64.25,-8.375,0,1,-8.375,15.13701313557819,6.76201313557819,22.416163253331288,27.0,-41.0,-2,2.0794415416798357
13,69,24,61,38,33,53,50,44,45,77,27,58,65,56,55,69,0,46.5,56.5,-10.0,0,1,-10.0,15.479018056711478,5.479018056711478,26.981475126464083,34.0,-53.0,-4,2.0794415416798357
13,57,52,44,65,46,88,60,37,32,27,47,31,43,61,62,65,1,56.125,46.0,10.125,1,1,-10.125,15.889068569302607,5.764068569302607,19.751186673210295,34.0,-28.0,2,1.9061547465398496
13,20,21,51,58,50,46,34,41,41,45,83,50,31,58,47,39,0,40.125,49.25,-9.125,0,1,-9.125,15.182089228210106,6.057089228210106,16.26681821992242,19.0,-32.0,-2,2.0794415416798357
13,49,58,75,62,52,22,48,50,50,52,76,56,54,51,66,92,0,52.0,62.125,-10.125,0,1,-10.125,15.450862974820101,5.325862974820101,16.533583247439136,6.0,-42.0,-4,1.7328679513998633
13,37,36,68,62,48,60,32,65,30,58,29,39,53,45,62,17,1,51.0,41.625,9.375,1,1,-9.375,15.408736699245226,6.033736699245226,25.82120010766347,48.0,-30.0,2,2.0794415416798357
13,72,56,79,57,56,34,71,70,30,46,36,48,54,68,75,49,0,61.875,50.75,11.125,1,0,-11.125,15.247814050982303,4.122814050982303,23.507645033052544,43.0,-34.0,4,2.0794415416798357
